date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:36:05	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22360182d-4188-536486ecc9600%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10d41d.eot?	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10d41dd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:05	7892/7892	---M--	200	added ('OK')	font/woff	etag:%22360182c-1ed4-536486f282380%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.woff	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:05	16564/16564	---M--	200	added ('OK')	font/ttf	etag:%22360182b-40b4-536486f282380%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.ttf	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:05	32228/32228	---M--	200	added ('OK')	image/svg+xml	etag:%22360182a-7de4-536486f099f00%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.svg	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-software-10.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:06	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22360182e-540a-536486f46a800%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.eot	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:06	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601832-540a-536486f46a800%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10d41d.eot?	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10d41dd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:06	7936/7936	---M--	200	added ('OK')	font/woff	etag:%223601831-1f00-536486fa23580%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.woff	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:06	21308/21308	---M--	200	added ('OK')	font/ttf	etag:%223601830-533c-536486f83b100%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.ttf	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:07	48132/48132	---M--	200	added ('OK')	image/svg+xml	etag:%22360182f-bc04-536486f652c80%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.svg	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-weather-10.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
07:36:07	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22360183b-e538-5083b07a68700%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-strokebb1d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/pe-icon-7-stroke.css)
